Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
758086458,42,F,3,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,50598.00,5
758106108,41,M,5,Unknown,Single,IA,91750,no,no,no,cellular,Retirees,70559.00,3
758168133,39,M,1,Graduate,Single,NJ,91750,yes,no,no,cellular,Blue-collar,57820.00,5
758178558,36,F,4,Uneducated,Single,NY,91750,no,no,no,cellular,Businessman,51083.00,4
758186433,44,M,3,Post-Graduate,Single,TX,91750,yes,no,yes,cellular,Blue-collar,90932.00,4
758202858,50,F,2,Graduate,Single,TX,91750,yes,no,no,unknown,Retirees,37578.00,3
758211483,33,M,2,Graduate,Married,WA,53022,no,no,no,unknown,White-collar,116828.00,4
758317233,47,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,21883.00,5
758331483,50,F,1,Graduate,Single,CA,90250,yes,no,no,cellular,Businessman,210549.00,3
758340108,46,M,3,Graduate,Unknown,NY,91750,yes,yes,yes,cellular,Govt,44864.00,4
758348808,39,M,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Blue-collar,10198.00,4
758367933,45,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,62425.00,3
758382183,53,M,2,Post-Graduate,Unknown,NY,91750,no,yes,yes,cellular,Govt,111706.00,4
758408883,39,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,18505.00,4
758417508,62,F,1,Uneducated,Unknown,CA,91750,no,no,no,unknown,White-collar,36298.00,4
758426583,50,F,1,High School,Married,NJ,91750,yes,no,no,unknown,Businessman,36274.00,3
758521983,33,F,1,Graduate,Unknown,NY,91750,no,no,no,unknown,Retirees,23357.00,5
758551608,47,F,3,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,12150.00,4
758583708,49,F,4,Graduate,Married,CA,91750,yes,no,no,unknown,Blue-collar,13349.00,4
758617233,50,M,3,Uneducated,Single,NY,91750,yes,no,no,unknown,Businessman,184255.00,4
758642733,41,M,1,High School,Single,NY,91750,no,yes,yes,cellular,Govt,94955.00,4
758653833,42,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Retirees,60107.00,4
758753283,54,M,2,Graduate,Married,CT,91750,no,yes,no,cellular,White-collar,102757.00,4
758765808,48,F,4,Post-Graduate,Single,CA,91750,no,no,no,cellular,Businessman,16082.00,4
758787333,62,M,0,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,44272.00,4
758802333,50,M,2,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,178166.00,5
758824608,33,F,1,Graduate,Married,FL,91750,yes,yes,no,unknown,Blue-collar,36778.00,4
758833758,31,M,2,Graduate,Single,FL,91750,yes,no,no,telephone,Businessman,38228.00,5
758863383,35,M,2,Uneducated,Married,CA,90706,yes,yes,yes,unknown,White-collar,124124.00,4
758875908,51,M,1,Graduate,Single,CA,91750,no,no,no,cellular,Govt,74673.00,3
758965158,48,M,1,Unknown,Single,CA,91750,no,no,no,cellular,Businessman,60154.00,3
759127158,49,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,52666.00,3
759584958,49,M,4,Unknown,Married,TX,91750,no,yes,no,cellular,White-collar,119230.00,4
759823158,42,F,5,High School,Married,NY,91750,yes,yes,yes,unknown,Selfemployeed,14975.00,4
759947433,39,M,1,High School,Married,NY,91750,no,yes,no,cellular,White-collar,79353.00,5
760104333,40,F,1,High School,Married,CA,91750,no,yes,no,cellular,White-collar,35726.00,3
760807608,47,M,2,Uneducated,Single,FL,91750,yes,no,no,cellular,Selfemployeed,76651.00,4
761079783,50,M,1,Doctorate,Married,CA,91750,no,no,no,cellular,Blue-collar,107103.00,4
761240358,45,F,0,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,56717.00,3
761544333,40,F,3,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,14975.00,4
761818758,58,M,2,Uneducated,Single,NY,91750,yes,no,no,cellular,Selfemployeed,102218.00,4
762020133,47,F,4,Graduate,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,27611.00,5
762775908,50,F,1,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,52635.00,4
763681908,53,M,1,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,100484.00,4
763895958,42,F,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,2565.00,5
764211033,33,M,2,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,64728.00,5
764316708,52,F,2,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,234305.00,4
764496708,51,M,3,Unknown,Single,TX,91750,no,no,yes,cellular,Govt,87645.00,5
764776833,45,F,4,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975.00,4
765055833,56,F,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,4
765459858,45,M,3,Uneducated,Married,FL,91750,yes,no,no,cellular,Retirees,28839.00,4
765584208,45,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,62862.00,4
765692658,48,F,2,Unknown,Unknown,CA,91750,no,yes,yes,cellular,Selfemployeed,43019.00,3
765731433,55,F,1,Unknown,Unknown,CA,91750,yes,yes,yes,unknown,White-collar,38181.00,5
765755283,44,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,69793.00,5
765824058,33,F,3,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,42183.00,4
765847383,42,M,3,Graduate,Married,IA,91750,no,yes,no,cellular,Blue-collar,61862.00,4
765940683,46,F,1,Unknown,Married,FL,91750,no,yes,no,cellular,Businessman,20508.00,5
766006758,54,F,4,Graduate,Married,NY,91750,yes,no,no,unknown,Selfemployeed,14975.00,3
766021083,40,F,4,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,30154.00,4
766111383,44,F,4,Graduate,Married,CA,91750,yes,no,yes,telephone,White-collar,51374.00,5
766131033,56,F,2,Uneducated,Single,TX,91750,yes,no,no,cellular,Govt,35216.00,4
766224933,55,F,3,Doctorate,Married,NJ,91750,no,no,no,cellular,Businessman,168432.00,5
766273533,52,F,0,Graduate,Married,TX,91750,yes,no,yes,cellular,Businessman,197574.00,5
766285608,56,F,4,Graduate,Unknown,CA,91750,yes,yes,no,telephone,Selfemployeed,23133.00,5
766322883,49,F,2,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,26779.00,5
766381908,56,M,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,70160.00,5
766429908,26,F,1,Unknown,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975.00,5
766456683,26,F,0,High School,Single,FL,91750,no,yes,no,cellular,Retirees,46810.00,5
766550808,39,M,3,High School,Married,CA,91750,yes,no,no,cellular,Retirees,62083.00,4
766628733,61,M,0,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,87852.00,5
766649283,52,F,1,High School,Married,CA,90025,yes,no,no,cellular,White-collar,131353.00,5
766673433,55,M,0,High School,Married,NY,91750,yes,no,no,cellular,Retirees,66137.00,5
766706358,52,F,2,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,16043.00,4
766769058,43,F,3,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,223488.00,4
766795983,52,M,3,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,74394.00,4
766821033,53,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,109524.00,5
766946058,65,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,47486.00,3
767005683,37,F,4,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,38337.00,3
767023308,36,M,1,Uneducated,Single,FL,91750,yes,yes,no,cellular,White-collar,120225.00,5
767036433,37,F,2,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,20759.00,4
767049258,65,M,0,Uneducated,Married,NJ,91750,no,no,no,unknown,Selfemployeed,14975.00,4
767058183,41,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,64746.00,5
767093133,56,F,2,Unknown,Single,CA,91750,yes,no,yes,cellular,Retirees,53048.00,4
767114958,49,F,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,35735.00,3
767197983,56,M,1,Graduate,Single,NY,91750,no,yes,yes,cellular,White-collar,100755.00,4
767243208,60,F,1,Unknown,Unknown,NY,91750,no,no,yes,cellular,Businessman,53141.00,5
767256933,53,M,5,Unknown,Married,NY,91750,yes,no,no,cellular,Retirees,81295.00,4
767266758,51,F,2,High School,Married,NY,91750,no,yes,no,cellular,Businessman,28186.00,5
767269908,49,F,5,High School,Married,TX,91750,yes,yes,no,unknown,Govt,34007.00,5
767280633,54,F,3,Unknown,Single,TX,91750,no,yes,no,telephone,White-collar,59586.00,4
767294658,51,F,3,Graduate,Married,CA,91750,no,yes,yes,cellular,Selfemployeed,1250.00,3
767311008,52,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975.00,5
767333808,51,M,2,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,86186.00,4
767348733,35,F,2,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,224775.00,4
767354208,31,M,1,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,47029.00,3
767376483,52,M,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,White-collar,95261.00,5
767388783,42,M,0,High School,Single,NY,91750,no,no,no,cellular,Businessman,70373.00,4
767404083,39,F,3,Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,26161.00,4
767414808,50,M,3,Unknown,Single,NY,91750,no,no,no,unknown,Businessman,194025.00,3
767488908,49,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,58507.00,5
767523933,47,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,45614.00,5
767553333,43,F,2,Unknown,Unknown,TX,91750,no,no,no,cellular,White-collar,30500.00,3
767564358,64,F,0,Uneducated,Single,NJ,91750,yes,no,no,cellular,Blue-collar,35424.00,5
767574108,37,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,50082.00,3
767587833,49,M,1,High School,Married,CA,91750,yes,yes,no,cellular,Retirees,70316.00,5
767653233,37,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,35137.00,4
767668908,56,F,2,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,5
767687208,52,F,3,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,25763.00,5
767695083,53,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,14975.00,3
767712558,59,F,1,High School,Single,TX,91750,no,yes,yes,unknown,Selfemployeed,1250.00,4
767753958,39,M,2,High School,Single,FL,91750,yes,no,no,unknown,Businessman,17694.00,3
767784708,46,F,3,High School,Single,NY,91750,yes,yes,yes,cellular,Retirees,26163.00,5
767802483,36,M,2,High School,Single,NY,91750,yes,no,no,cellular,White-collar,91918.00,5
767815233,31,M,1,Unknown,Married,TX,91750,yes,no,no,cellular,Businessman,56400.00,4
767835558,40,F,1,High School,Married,CA,91750,no,yes,no,unknown,Retirees,38509.00,4
767958933,59,M,1,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,47047.00,5
768141558,57,M,1,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,54057.00,4
768162108,32,F,1,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,27800.00,4
768167358,26,M,1,High School,Single,TX,91750,no,yes,no,telephone,Businessman,56919.00,5
768181608,57,M,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,126566.00,5
768196008,46,F,3,Doctorate,Single,NY,91750,yes,no,no,cellular,White-collar,34702.00,5
768212583,51,F,3,High School,Married,TX,91750,yes,yes,no,unknown,Selfemployeed,17060.00,5
768243858,58,F,2,Graduate,Married,NJ,91750,no,no,no,cellular,Govt,31780.00,4
768256908,41,F,3,High School,Married,CA,91750,no,no,no,cellular,Businessman,17638.00,5
768364233,55,F,2,Graduate,Unknown,FL,91750,no,no,no,unknown,Selfemployeed,14975.00,5
768390708,57,F,2,Doctorate,Single,TX,91750,no,yes,no,cellular,Businessman,47365.00,4
768412608,46,M,3,Post-Graduate,Single,CA,91750,no,yes,yes,cellular,Blue-collar,57136.00,3
768420558,38,F,2,Uneducated,Single,TX,91750,no,no,no,unknown,Selfemployeed,36696.00,4
768457008,50,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,130119.00,3
768460908,52,F,2,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
768475383,39,F,1,High School,Married,WA,91750,no,yes,no,cellular,Businessman,47427.00,4
768490458,45,F,3,High School,Single,TX,91750,yes,no,yes,unknown,Selfemployeed,5225.00,3
768498258,40,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,76369.00,4
768544833,38,M,0,Unknown,Married,TX,91750,yes,no,no,telephone,White-collar,67173.00,4
768563658,60,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,13754.00,4
768582033,32,M,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,44805.00,3
768600558,51,F,4,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,5525.00,5
768612258,38,F,2,Graduate,Married,CA,91750,no,no,no,cellular,Govt,52488.00,5
768624258,57,F,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,29477.00,5
768632958,41,F,2,High School,Married,TX,91750,no,yes,no,cellular,Businessman,28733.00,5
768638208,52,M,2,Uneducated,Single,CA,91750,no,no,no,telephone,Selfemployeed,83871.00,4
768643158,53,M,3,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,133864.00,5
768655158,35,F,3,Uneducated,Single,CA,91750,no,no,yes,cellular,White-collar,23784.00,4
768661758,59,M,1,Doctorate,Single,TX,91750,yes,no,no,cellular,Blue-collar,85503.00,4
768675483,58,M,2,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,63368.00,5
768687183,46,F,4,High School,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,34249.00,5
768712383,38,M,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,111598.00,5
768720708,47,M,2,Unknown,Single,FL,91750,no,yes,no,cellular,Selfemployeed,55833.00,4
768728508,50,M,2,Graduate,Married,TX,91750,yes,no,yes,unknown,Businessman,154952.00,5
768733533,58,M,1,Uneducated,Married,NY,91750,yes,yes,no,cellular,Govt,117064.00,3
768805383,35,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,7865.00,3
768814983,41,M,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,56439.00,4
768848658,41,M,5,Unknown,Married,CA,91750,yes,no,no,unknown,White-collar,108077.00,3
768886533,33,F,2,Doctorate,Single,FL,91750,yes,yes,yes,cellular,Selfemployeed,35718.00,5
768921933,52,F,4,Unknown,Married,CA,91750,no,yes,no,unknown,Govt,14977.00,4
768928833,32,M,0,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,31781.00,5
768949983,39,M,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Blue-collar,59299.00,5
768965208,50,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,35171.00,5
768972558,48,F,3,Unknown,Unknown,CA,91750,yes,no,no,cellular,Govt,46680.00,5
769035933,41,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,38099.00,3
769053033,42,F,3,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,21566.00,4
769063308,44,F,2,Uneducated,Single,HI,91750,no,yes,no,cellular,Selfemployeed,14975.00,5
769095558,49,F,3,Graduate,Married,IL,91750,yes,yes,no,cellular,Retirees,15064.00,4
769100508,51,M,3,Unknown,Married,CA,91750,no,no,no,unknown,Blue-collar,96512.00,5
769137108,36,F,1,Unknown,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,5225.00,4
769145733,51,F,2,Unknown,Single,TX,91750,no,no,no,unknown,Retirees,31489.00,5
769152783,52,M,1,Unknown,Married,FL,91750,no,no,no,cellular,Govt,91088.00,4
769170558,30,F,1,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,11166.00,4
769183908,42,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,57680.00,4
769189083,41,M,4,High School,Single,CA,91750,no,no,no,cellular,Govt,61949.00,4
769196433,53,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,19952.00,5
769200858,54,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Retirees,71665.00,4
769206483,40,M,4,Uneducated,Single,CA,90025,no,no,no,cellular,White-collar,147868.00,3
769323183,60,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,21275.00,5
769330908,44,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,51282.00,4
769396158,38,M,3,Unknown,Unknown,FL,91750,yes,no,no,unknown,Govt,93343.00,5
769411758,41,F,3,Unknown,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
769425858,36,F,4,Uneducated,Married,TX,91750,yes,no,yes,unknown,Blue-collar,14782.00,4
769433508,49,F,2,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,5225.00,5
769438608,57,F,2,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,29140.00,4
769448658,50,F,4,Graduate,Single,TX,91750,yes,yes,no,telephone,Govt,37997.00,5
769463433,57,F,1,High School,Married,CA,91750,no,no,no,cellular,Businessman,39171.00,4
769574883,43,F,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,6550.00,3
769575783,53,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,31140.00,5
769576608,51,F,3,Graduate,Single,TX,91750,yes,yes,no,unknown,Retirees,38886.00,4
769577358,46,F,1,Graduate,Married,TX,91750,no,no,no,cellular,Govt,59074.00,5
769578108,43,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,47271.00,5
769578858,60,M,0,High School,Married,MO,91750,no,yes,no,cellular,Selfemployeed,47522.00,4
769579608,50,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,42301.00,4
769587258,49,M,3,Graduate,Single,CA,90255,yes,no,no,cellular,Businessman,207785.00,4
769662033,42,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Govt,90551.00,4
769667583,55,M,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,111936.00,3
769676358,44,M,4,Uneducated,Married,TX,91750,yes,no,yes,cellular,Businessman,91944.00,5
769684158,63,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,41705.00,5
769701258,51,F,2,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,47131.00,5
769709058,32,M,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Govt,54366.00,5
769720683,38,M,1,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,85242.00,4
769732233,46,F,3,Uneducated,Single,TX,91750,no,no,no,unknown,Selfemployeed,5525.00,3
769751958,50,F,3,Graduate,Married,CA,91750,yes,no,no,unknown,White-collar,23936.00,4
769756983,52,F,3,Uneducated,Single,NY,91750,no,no,yes,cellular,Govt,29107.00,4
769883733,50,F,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,21500.00,5
769892058,61,M,0,High School,Married,NJ,91750,no,yes,no,telephone,White-collar,68866.00,4
769911858,26,F,0,Unknown,Single,CA,91750,no,no,yes,cellular,Selfemployeed,8250.00,5
769927533,29,M,1,High School,Single,TX,91750,no,yes,no,telephone,Businessman,70909.00,4
769935783,54,F,2,Unknown,Single,CA,90275,no,yes,no,cellular,Businessman,155811.00,5
769962933,45,M,4,Doctorate,Married,TX,91750,no,no,no,cellular,Businessman,96845.00,3
769974258,42,F,4,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,43181.00,4
769980333,61,F,0,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,34279.00,5
769985883,34,F,1,Uneducated,Single,TX,91750,no,no,no,unknown,Businessman,38676.00,4
770024733,40,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,29056.00,3
770038983,45,M,3,Uneducated,Married,FL,91750,yes,no,yes,cellular,Govt,116323.00,3
770135358,44,M,2,High School,Married,CA,91750,yes,yes,no,cellular,Govt,61340.00,3
770146008,53,F,1,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,18268.00,5
770180808,53,M,1,Graduate,Married,IL,91750,no,no,no,unknown,White-collar,89585.00,3
770190258,40,M,3,Graduate,Single,CA,91750,no,no,no,unknown,Govt,106108.00,5
770205708,50,F,2,High School,Married,CA,90025,no,yes,no,unknown,Businessman,215077.00,3
770220558,51,M,2,Unknown,Married,FL,91750,no,no,no,cellular,Blue-collar,109896.00,3
770241333,47,F,3,Doctorate,Single,CA,91750,yes,no,no,unknown,Blue-collar,21547.00,5
770262183,45,F,3,Graduate,Married,NY,91750,yes,no,yes,cellular,Businessman,25675.00,5
770268933,41,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,50685.00,5
770278833,65,F,1,Unknown,Single,FL,91750,no,no,no,cellular,Govt,45372.00,4
770293758,37,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,79913.00,3
770560683,53,M,1,Uneducated,Unknown,TX,91750,no,no,yes,telephone,White-collar,123228.00,4
770575233,48,F,3,Unknown,Married,CA,91750,yes,yes,no,unknown,White-collar,29578.00,4
770581983,54,M,3,High School,Married,FL,91750,yes,yes,no,unknown,Retirees,83458.00,4
770590758,40,F,4,Uneducated,Married,TX,91750,no,no,yes,unknown,Selfemployeed,11231.00,5
770596458,44,F,5,Uneducated,Single,TX,91750,no,no,no,unknown,Govt,26201.00,4
770632758,47,F,1,High School,Married,NY,91750,no,no,no,unknown,Blue-collar,11989.00,5
770647233,30,F,1,Graduate,Married,IL,91750,no,yes,yes,cellular,Selfemployeed,21666.00,4
770662383,42,F,1,Uneducated,Married,NY,91750,yes,no,no,unknown,Blue-collar,13284.00,4
770667408,50,M,0,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,77465.00,5
770705208,44,M,4,Uneducated,Unknown,MI,91750,no,no,no,cellular,Govt,108789.00,5
770708133,49,F,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Govt,43232.00,5
770717883,42,M,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Blue-collar,69940.00,4
770721858,40,M,3,High School,Unknown,NY,91750,no,no,no,cellular,Blue-collar,14632.00,4
770724558,58,F,1,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,2565.00,4
770740308,44,M,3,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,74295.00,4
770743983,51,M,2,Unknown,Unknown,NJ,91750,no,yes,no,unknown,Businessman,221345.00,5
770746908,52,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,7865.00,4
770753733,44,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Businessman,81474.00,5
770762133,41,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,90798.00,3
770764908,41,F,4,Graduate,Single,NV,91750,no,no,no,cellular,Businessman,15369.00,4
770766633,43,M,4,Unknown,Married,FL,91750,no,no,no,cellular,White-collar,150638.00,4
770769483,64,F,0,Uneducated,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
770774133,47,M,4,High School,Married,TX,91750,no,yes,no,cellular,Govt,79807.00,5
770778108,32,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,39097.00,3
770781558,43,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,18388.00,5
770783508,46,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,49845.00,3
770800683,43,M,3,Doctorate,Married,NY,91750,no,no,no,cellular,Govt,87275.00,3
770817783,49,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,5525.00,3
770824833,51,F,2,Unknown,Single,NY,91750,yes,yes,no,unknown,Businessman,231849.00,4
770828358,38,M,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Govt,80659.00,3
770839608,53,M,0,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,70846.00,4
770842833,42,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,77954.00,5
770848308,49,M,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Businessman,116782.00,3
770858283,49,M,2,Unknown,Married,TX,91750,no,yes,no,cellular,Retirees,98647.00,4
770871708,44,F,3,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,21954.00,4
770874483,53,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Businessman,56944.00,4
770878458,28,F,0,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,43708.00,4
770882508,42,F,4,Doctorate,Married,CA,91750,yes,yes,yes,unknown,Businessman,27884.00,4
770901258,48,F,3,High School,Unknown,NY,91750,no,yes,no,cellular,Retirees,29680.00,5
770909433,45,M,4,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,86816.00,3
770917608,59,M,1,High School,Single,IL,91750,yes,no,no,cellular,White-collar,72957.00,4
770920908,51,M,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,110525.00,4
770926158,48,M,4,High School,Single,CA,90025,no,no,no,cellular,White-collar,144177.00,3
770929383,53,M,2,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,79836.00,5
770937183,49,F,5,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,38042.00,4
770938533,46,M,4,Graduate,Single,NJ,91750,no,yes,no,cellular,Retirees,45164.00,5
770942283,53,M,4,High School,Single,NY,91750,yes,no,no,cellular,Retirees,79314.00,4
770952933,46,F,5,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,4
770956158,37,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,51498.00,5
770968383,37,F,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Selfemployeed,20331.00,3
770970558,46,M,2,Doctorate,Married,TX,91750,yes,no,no,telephone,Businessman,204727.00,5
770975133,48,F,4,High School,Married,OR,91750,no,yes,no,cellular,Selfemployeed,59726.00,3
770977833,55,M,2,Graduate,Single,NM,91750,yes,yes,no,cellular,Businessman,235005.00,5
770985633,45,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,19600.00,4
771020133,53,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,62674.00,4
771028533,54,F,1,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,5225.00,4
771032658,47,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975.00,4
771037008,56,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,55009.00,4
771040758,50,F,1,Graduate,Single,NV,91750,no,yes,no,cellular,Businessman,40733.00,5
771045708,29,F,0,Post-Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,32570.00,5
771051783,49,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,11461.00,4
771058908,45,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,68828.00,4
771061008,57,F,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,31247.00,5
771062733,43,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,215855.00,4
771067308,46,M,3,High School,Single,NY,91750,no,no,yes,cellular,Blue-collar,100225.00,5
771069033,43,F,2,Graduate,Single,TX,91750,no,no,yes,cellular,White-collar,151265.00,5
